---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage,SpawnTemplateID
90300,"NSLOCTEXT("""", ""ItemTable_90300_Name"", ""Right-sloping Inverted Stonebrick Wall"")","NSLOCTEXT("""", ""ItemTable_90300_ShortDesc"", ""A sloping wallpiece"")","NSLOCTEXT("""", ""ItemTable_90300_LongDesc"", ""Walls are a comfort for the timid, a strength to the strategist and a trap for the unwary.\nA barrier against the savage world, walls can be built as high as the stability of the foundations will allow. The strength of the materials used in their construction will determine how long they stay up.\nJust remember to add a door.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_wall_triangle_top.icon_t2_wall_triangle_top","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildWallSlopedFlipped_Inverted_T2.BP_BuildWallSlopedFlipped_Inverted_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","4","1","16021","2","1","16002","3","1","30","13","35000","702.000000","NSLOCTEXT("""", ""ItemTable_90300_FirstModifier"", ""Heat Insulated"")","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90301,"NSLOCTEXT("""", ""ItemTable_90301_Name"", ""Right-sloping Inverted Reinforced Stone Wall"")","NSLOCTEXT("""", ""ItemTable_90301_ShortDesc"", ""A sloping wallpiece"")","NSLOCTEXT("""", ""ItemTable_90301_LongDesc"", ""These walls are useful for filling out gaps left by odd building pieces.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n\n"")","/Game/UI/Textures/Icons/icon_t3_wall_triangle_top.icon_t3_wall_triangle_top","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildWallSlopedFlipped_Inverted_T3.BP_BuildWallSlopedFlipped_Inverted_T3_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16012","7","1","16021","3","1","16003","2","1","30","55","70000","9531.000000","NSLOCTEXT("""", ""ItemTable_90301_FirstModifier"", ""Heat Insulated"")","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90302,"NSLOCTEXT("""", ""ItemTable_90302_Name"", ""Right-sloping Inverted Insulated Wood Wall"")","NSLOCTEXT("""", ""ItemTable_90302_ShortDesc"", ""A sloping wallpiece"")","NSLOCTEXT("""", ""ItemTable_90302_LongDesc"", ""Walls are a comfort for the timid, a strength to the strategist and a trap for the unwary.\nA barrier against the savage world, walls can be built as high as the stability of the foundations will allow. The strength of the materials used in their construction will determine how long they stay up.\nJust remember to add a door.\nBuilt of planks coated in resin for insulation, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_wall_triangle_top_highlands.icon_t2_wall_triangle_top_highlands","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildWallSlopedFlipped_Inverted_T2_HL.BP_BuildWallSlopedFlipped_Inverted_T2_HL_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","11108","2","1","0","0","0","16002","3","1","30","13","35000","204.000000","NSLOCTEXT("""", ""ItemTable_90302_FirstModifier"", ""Cold Insulated"")","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90303,"NSLOCTEXT("""", ""ItemTable_90303_Name"", ""Right-sloping Inverted Black Ice-Reinforced Wall"")","NSLOCTEXT("""", ""ItemTable_90303_ShortDesc"", ""A sloping wallpiece"")","NSLOCTEXT("""", ""ItemTable_90303_LongDesc"", ""Walls are a comfort for the timid, a strength to the strategist and a trap for the unwary.\nA barrier against the savage world, walls can be built as high as the stability of the foundations will allow. The strength of the materials used in their construction will determine how long they stay up.\nJust remember to add a door.\nBlack Ice-Reinforced Wood  is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","/Game/UI/Textures/Icons/icon_t3_wall_triangle_top_highlands.icon_t3_wall_triangle_top_highlands","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildWallSlopedFlipped_Inverted_T3_HL.BP_BuildWallSlopedFlipped_Inverted_T3_HL_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","11108","2","1","0","0","0","16003","2","1","30","55","70000","7650.000000","NSLOCTEXT("""", ""ItemTable_90303_FirstModifier"", ""Cold Insulated"")","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90304,"NSLOCTEXT("""", ""ItemTable_90304_Name"", ""Vertical Decorative Beam"")","NSLOCTEXT("""", ""ItemTable_90304_ShortDesc"", ""A wooden decorative beam"")","NSLOCTEXT("""", ""ItemTable_90304_LongDesc"", ""While aesthetically pleasing, the support from this decorative strut is questionable at best."")","/Game/UI/Textures/Icons/icon_wall_support_strut.icon_wall_support_strut","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_Build_Strut.BP_Build_Strut_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10011","4","1","0","0","0","0","0","0","30","1","7000","30.000000","","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90305,"NSLOCTEXT("""", ""ItemTable_90305_Name"", ""Diagonal Decorative Beam"")","NSLOCTEXT("""", ""ItemTable_90305_ShortDesc"", ""A diagonal wooden decorative beam"")","NSLOCTEXT("""", ""ItemTable_90305_LongDesc"", ""While aesthetically pleasing, the support from this decorative strut is questionable at best."")","/Game/UI/Textures/Icons/icon_diagonal_support_strut.icon_diagonal_support_strut","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_Build_Strut_Diagonal.BP_Build_Strut_Diagonal_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10011","4","1","0","0","0","0","0","0","30","1","7000","30.000000","","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90306,"NSLOCTEXT("""", ""ItemTable_90306_Name"", ""Sandstone Ramp"")","NSLOCTEXT("""", ""ItemTable_90306_ShortDesc"", ""A ramp made out of sandstone"")","NSLOCTEXT("""", ""ItemTable_90306_LongDesc"", ""When moving huge wheeled wagons filled to the brim with rare resources, luxury goods or even slaves, ramps are much preferred over stairs, for self-evident reasons."")","/Game/UI/Textures/Icons/icon_t1_ramp.icon_t1_ramp","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRamp.BP_BuildRamp_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10011","4","1","12001","6","1","10001","14","1","30","1","7000","46.000000","","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90307,"NSLOCTEXT("""", ""ItemTable_90307_Name"", ""Sandstone Ramp Corner"")","NSLOCTEXT("""", ""ItemTable_90307_ShortDesc"", ""A ramp made out of sandstone"")","NSLOCTEXT("""", ""ItemTable_90307_LongDesc"", ""When moving huge wheeled wagons filled to the brim with rare resources, luxury goods or even slaves, ramps are much preferred over stairs, for self-evident reasons."")","/Game/UI/Textures/Icons/icon_t1_ramp_corner.icon_t1_ramp_corner","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRamp_90degree.BP_BuildRamp_90degree_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10011","4","1","12001","6","1","10001","14","1","30","1","7000","46.000000","","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90308,"NSLOCTEXT("""", ""ItemTable_90308_Name"", ""Stonebrick Ramp"")","NSLOCTEXT("""", ""ItemTable_90308_ShortDesc"", ""A ramp made out of stonebrick"")","NSLOCTEXT("""", ""ItemTable_90308_LongDesc"", ""When moving huge wheeled wagons filled to the brim with rare resources, luxury goods or even slaves, ramps are much preferred over stairs, for self-evident reasons."")","/Game/UI/Textures/Icons/icon_t2_ramp.icon_t2_ramp","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRamp_T2.BP_BuildRamp_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","4","1","16021","2","1","16002","3","1","30","5","35000","702.000000","","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90309,"NSLOCTEXT("""", ""ItemTable_90309_Name"", ""Stonebrick Ramp Corner"")","NSLOCTEXT("""", ""ItemTable_90309_ShortDesc"", ""A ramp made out of stonebrick"")","NSLOCTEXT("""", ""ItemTable_90309_LongDesc"", ""When moving huge wheeled wagons filled to the brim with rare resources, luxury goods or even slaves, ramps are much preferred over stairs, for self-evident reasons."")","/Game/UI/Textures/Icons/icon_t2_ramp_corner.icon_t2_ramp_corner","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRamp_90degree_T2.BP_BuildRamp_90degree_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","4","1","16021","2","1","16002","3","1","30","5","35000","702.000000","","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90310,"NSLOCTEXT("""", ""ItemTable_90310_Name"", ""Reinforced Stone Ramp"")","NSLOCTEXT("""", ""ItemTable_90310_ShortDesc"", ""A ramp made out of reinforced stone"")","NSLOCTEXT("""", ""ItemTable_90310_LongDesc"", ""When moving huge wheeled wagons filled to the brim with rare resources, luxury goods or even slaves, ramps are much preferred over stairs, for self-evident reasons."")","/Game/UI/Textures/Icons/icon_t3_ramp.icon_t3_ramp","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRamp_T3.BP_BuildRamp_T3_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16012","6","1","16021","2","1","16003","2","1","30","13","70000","8235.000000","","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90311,"NSLOCTEXT("""", ""ItemTable_90311_Name"", ""Reinforced Stone Ramp Corner"")","NSLOCTEXT("""", ""ItemTable_90311_ShortDesc"", ""A ramp made out of reinforced stone"")","NSLOCTEXT("""", ""ItemTable_90311_LongDesc"", ""When moving huge wheeled wagons filled to the brim with rare resources, luxury goods or even slaves, ramps are much preferred over stairs, for self-evident reasons."")","/Game/UI/Textures/Icons/icon_t3_ramp_corner.icon_t3_ramp_corner","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRamp_90degree_T3.BP_BuildRamp_90degree_T3_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16012","6","1","16021","2","1","16003","2","1","30","13","70000","8235.000000","","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
90312,"NSLOCTEXT("""", ""ItemTable_90312_Name"", ""Insulated Wooden Ramp"")","NSLOCTEXT("""", ""ItemTable_90312_ShortDesc"", ""A ramp made out of insulated wood"")","NSLOCTEXT("""", ""ItemTable_90312_LongDesc"", ""When moving huge wheeled wagons filled to the brim with rare resources, luxury goods or even slaves, ramps are much preferred over stairs, for self-evident reasons."")","/Game/UI/Textures/Icons/icon_t2_ramp_highlands.icon_t2_ramp_highlands","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRamp_HL_T2.BP_BuildRamp_HL_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","0","11108","2","1","16002","3","1","30","5","35000","204.000000","","","","","0","0","0.000000","65","0","None","-1","-1","1.000000","1.000000","True","None","None"
